SPEED,Tension,Cross_Section,Layer,SHAPE,CASTER,GEO_FAULT
186,55,0.7854,1,1,0,0
186,53,0.7854,2,1,0,0
186,59,0.7854,3,1,0,0
186,64,0.785037374,4,1,0,0
186,45,0.7854,5,1,0,0
186,59,0.7854,1,1,0,0
186,65,0.785031709,2,1,-1,2
186,45,0.7854,3,1,0,0
186,59,0.7854,4,1,0,1
186,60,0.19635,5,1,-1,2
186,57,0.19635,1,1,0,0
186,53,0.19635,2,1,0,0
186,50,0.19635,3,1,0,0
186,55,0.19635,4,1,0,0
186,49,0.19635,5,1,0,0
186,57,0.19635,1,1,0,0
186,50,0.19635,2,1,0,0
186,59,0.19635,3,1,0,0
186,55,0.19635,4,1,0,0
186,50,0.282744,5,2,0,0
186,47,0.282744,1,2,0,0
186,57,0.282744,2,2,0,0
186,47,0.282744,3,2,-1,2
186,55,0.282744,4,2,-1,2
186,53,0.282744,5,2,0,0
186,58,0.282744,1,2,0,0
186,55,0.282744,2,2,0,0
186,47,0.282744,3,2,-1,2
186,54,0.282744,4,2,0,0
186,58,0.502656,5,2,0,0
186,57,0.502656,1,2,0,0
186,57,0.502656,2,2,0,0
186,55,0.502656,3,2,0,0
186,54,0.502656,4,2,0,0
186,48,0.502656,5,2,0,0
186,45,0.502656,1,2,0,0
186,54,0.502656,2,2,0,0
186,55,0.502656,3,2,3,4
186,56,0.502656,4,2,0,0
186,40,0.070686,5,2,0,0
186,38,0.070686,1,2,2,3
186,47,0.070686,2,2,2,3
186,39,0.070686,3,2,0,0
186,45,0.070686,4,2,-1,2
186,43,0.070686,5,2,0,0
186,48,0.070686,1,2,0,0
186,45,0.070686,2,2,0,0
186,38,0.070686,3,2,0,0
186,44,0.070686,4,2,0,0
186,40,0.950334,5,1,0,0
186,43,0.950334,1,1,0,0
186,47,0.950334,2,1,0,0
186,58,0.950334,3,1,0,0
186,49,0.950334,4,1,0,0
186,52,0.950334,5,1,0,0
186,55,0.950334,1,1,0,0
186,52,0.950334,2,1,0,0
186,49,0.950334,3,1,0,1
186,58,0.950334,4,1,0,0
187,43,0.7854,1,1,0,0
187,56,0.7854,1,1,0,0
187,48,0.7854,1,1,0,0
187,55,0.7854,1,1,0,0
187,55,0.7854,1,1,0,0
187,57,0.7854,1,1,0,0
187,49,0.7854,1,1,0,0
187,48,0.7854,1,1,0,0
187,41,0.7854,1,1,0,0
187,52,0.7854,1,1,0,0
187,60,0.19635,1,1,0,0
187,56,0.19635,1,1,0,0
187,47,0.19635,1,1,0,0
187,61,0.19635,1,1,0,0
187,63,0.195993161,1,1,0,0
187,45,0.19635,1,1,0,0
187,52,0.19635,1,1,0,0
187,47,0.19635,1,1,0,0
187,45,0.19635,1,1,0,0
187,55,0.19635,1,1,0,0
187,45,0.19635,1,1,0,0
187,40,0.19635,1,1,0,0
187,33,0.19635,1,1,0,0
187,46,0.19635,1,1,0,0
187,47,0.19635,1,1,0,0
187,32,0.19635,1,1,0,0
187,37,0.19635,1,1,0,0
187,33,0.19635,1,1,0,0
187,31,0.19635,1,1,0,0
187,40,0.19635,1,1,0,0
187,66,0.282370123,1,1,0,0
187,61,0.282744,1,1,0,0
187,52,0.282744,1,1,0,0
187,66,0.282370123,1,1,0,0
187,68,0.282358797,1,1,0,0
187,50,0.282744,1,1,0,0
187,57,0.282744,1,1,0,0
187,52,0.282744,1,1,0,0
187,50,0.282744,1,1,0,0
187,60,0.282744,1,1,0,0
187,51,0.384846,1,1,0,0
187,51,0.384846,1,1,0,0
187,54,0.384846,1,1,0,0
187,59,0.384846,1,1,0,0
187,49,0.384846,1,1,0,0
187,53,0.384846,1,1,0,0
187,53,0.384846,1,1,0,0
187,53,0.384846,1,1,0,0
187,53,0.384846,1,1,0,0
187,53,0.384846,1,1,0,0
187,50,0.19635,1,2,0,0
187,49,0.19635,1,2,0,0
187,51,0.19635,1,2,0,0
187,52,0.19635,1,2,0,0
187,50,0.19635,1,2,0,0
187,50,0.19635,1,2,0,0
187,50,0.19635,1,2,0,0
187,54,0.19635,1,2,0,0
187,55,0.19635,1,2,0,0
187,54,0.19635,1,2,0,0
187,52,0.384846,1,2,1,4
187,53,0.384846,1,2,0,0
187,44,0.384846,1,2,0,0
187,56,0.384846,1,2,0,0
187,55,0.384846,1,2,0,0
187,57,0.384846,1,2,0,0
187,58,0.384846,1,2,0,0
187,53,0.384846,1,2,0,0
187,56,0.384846,1,2,0,0
187,56,0.384846,1,2,0,0
187,63,0.502299063,1,2,0,0
187,64,0.502293398,1,2,0,0
187,53,0.502656,1,2,0,0
187,66,0.502282069,1,2,0,0
187,65,0.502287733,1,2,0,0
187,67,0.502276404,1,2,0,0
187,69,0.502265075,1,2,0,0
187,64,0.502293398,1,2,0,0
187,67,0.502276404,1,2,0,0
187,67,0.502276404,1,2,0,0
187,55,0.125664,1,2,0,0
187,54,0.125664,1,2,0,0
187,56,0.125664,1,2,0,0
187,57,0.125664,1,2,0,0
187,55,0.125664,1,2,0,0
187,55,0.125664,1,2,0,0
187,55,0.125664,1,2,0,0
187,59,0.125664,1,2,0,0
187,60,0.125664,1,2,0,0
187,59,0.125664,1,2,0,0
187,58,0.7854,5,1,0,0
187,57,0.7854,1,1,0,0
187,48,0.7854,2,1,0,0
187,54,0.7854,3,1,0,0
187,56,0.7854,4,1,0,0
187,53,0.7854,5,1,0,0
187,63,0.78504304,1,1,0,0
187,62,0.785048705,2,1,0,0
187,64,0.785037374,3,1,0,0
187,57,0.7854,4,1,0,0
187,63,0.195993161,5,1,0,0
187,59,0.19635,1,1,0,0
187,41,0.19635,2,1,0,0
187,60,0.19635,3,1,-1,2
187,52,0.19635,4,1,0,0
187,49,0.19635,5,1,0,0
187,61,0.19635,1,1,0,0
187,61,0.19635,2,1,0,0
187,44,0.19635,3,1,0,0
187,49,0.19635,4,1,0,0
187,55,0.282744,5,2,0,0
187,54,0.282744,1,2,-1,2
187,56,0.282744,2,2,0,0
187,57,0.282744,3,2,0,0
187,55,0.282744,4,2,0,0
187,55,0.282744,5,2,-1,2
187,55,0.282744,1,2,0,0
187,59,0.282744,2,2,0,0
187,60,0.282744,3,2,0,0
187,59,0.282744,4,2,0,0
187,52,0.502656,5,2,3,4
187,53,0.502656,1,2,0,0
187,44,0.502656,2,2,0,0
187,56,0.502656,3,2,0,0
187,55,0.502656,4,2,0,0
187,57,0.502656,5,2,0,0
187,58,0.502656,1,2,0,0
187,53,0.502656,2,2,0,0
187,56,0.502656,3,2,0,0
187,56,0.502656,4,2,0,0
187,45,0.070686,5,2,3,4
187,44,0.070686,1,2,0,0
187,46,0.070686,2,2,0,0
187,47,0.070686,3,2,0,0
187,45,0.070686,4,2,0,0
187,45,0.070686,5,2,-1,2
187,45,0.070686,1,2,2,3
187,49,0.070686,2,2,0,0
187,50,0.070686,3,2,0,0
187,49,0.070686,4,2,0,0
187,51,0.950334,5,1,0,0
187,51,0.950334,1,1,0,0
187,54,0.950334,2,1,0,0
187,59,0.950334,3,1,0,0
187,49,0.950334,4,1,0,0
187,53,0.950334,5,1,0,0
187,53,0.950334,1,1,0,0
187,53,0.950334,2,1,0,0
187,53,0.950334,3,1,0,0
187,53,0.950334,4,1,0,0
188,48,0.7854,1,1,0,0
188,48,0.7854,1,1,0,0
188,56,0.7854,1,1,0,0
188,57,0.7854,1,1,0,0
188,55,0.7854,1,1,0,0
188,54,0.7854,1,1,0,0
188,54,0.7854,1,1,0,0
188,48,0.7854,1,1,0,0
188,58,0.7854,1,1,0,0
188,42,0.7854,1,1,0,0
188,55,0.19635,1,1,0,0
188,56,0.19635,1,1,0,0
188,58,0.19635,1,1,0,0
188,48,0.19635,1,1,0,0
188,56,0.19635,1,1,0,0
188,44,0.19635,1,1,0,0
188,59,0.19635,1,1,0,0
188,57,0.19635,1,1,0,0
188,55,0.19635,1,1,0,0
188,53,0.19635,1,1,0,0
188,39,0.19635,1,1,0,0
188,41,0.19635,1,1,0,0
188,43,0.19635,1,1,0,0
188,33,0.19635,1,1,0,0
188,40,0.19635,1,1,0,0
188,32,0.19635,1,1,0,0
188,44,0.19635,1,1,0,0
188,42,0.19635,1,1,0,0
188,40,0.19635,1,1,0,0
188,37,0.19635,1,1,0,0
188,60,0.282744,1,1,0,0
188,62,0.282392775,1,1,0,0
188,64,0.282381449,1,1,0,0
188,53,0.282744,1,1,0,0
188,61,0.282744,1,1,0,0
188,49,0.282744,1,1,0,0
188,65,0.282375786,1,1,0,0
188,63,0.282387112,1,1,0,0
188,60,0.282744,1,1,0,0
188,58,0.282744,1,1,0,0
188,41,0.384846,1,1,0,0
188,44,0.384846,1,1,0,0
188,49,0.384846,1,1,0,0
188,58,0.384846,1,1,0,0
188,61,0.384846,1,1,0,0
188,48,0.384846,1,1,0,0
188,52,0.384846,1,1,0,0
188,54,0.384846,1,1,0,0
188,53,0.384846,1,1,0,0
188,54,0.384846,1,1,0,0
188,53,0.19635,1,2,0,0
188,50,0.19635,1,2,0,0
188,54,0.19635,1,2,0,0
188,56,0.19635,1,2,0,0
188,52,0.19635,1,2,0,0
188,53,0.19635,1,2,0,0
188,49,0.19635,1,2,0,0
188,52,0.19635,1,2,0,0
188,52,0.19635,1,2,0,0
188,43,0.19635,1,2,0,0
188,56,0.384846,1,2,0,0
188,49,0.384846,1,2,0,0
188,49,0.384846,1,2,0,0
188,49,0.384846,1,2,0,0
188,56,0.384846,1,2,0,0
188,57,0.384846,1,2,0,0
188,52,0.384846,1,2,0,0
188,57,0.384846,1,2,0,0
188,52,0.384846,1,2,0,0
188,46,0.384846,1,2,0,0
188,67,0.502276404,1,2,0,0
188,59,0.502656,1,2,0,0
188,59,0.502656,1,2,0,0
188,59,0.502656,1,2,0,0
188,67,0.502276404,1,2,0,0
188,67,0.502276404,1,2,0,0
188,63,0.502299063,1,2,0,0
188,68,0.50227074,1,2,0,0
188,62,0.502304727,1,2,0,0
188,56,0.502656,1,2,0,0
188,58,0.125664,1,2,0,0
188,55,0.125664,1,2,0,0
188,59,0.125664,1,2,0,0
188,61,0.125664,1,2,0,0
188,57,0.125664,1,2,0,0
188,58,0.125664,1,2,0,0
188,54,0.125664,1,2,0,0
188,57,0.125664,1,2,1,4
188,57,0.125664,1,2,0,0
188,47,0.125664,1,2,0,0
188,57,0.7854,5,1,0,0
188,61,0.7854,1,1,0,0
188,48,0.7854,2,1,0,0
188,62,0.785048705,3,1,0,0
188,44,0.7854,4,1,0,0
188,57,0.7854,5,1,0,0
188,46,0.7854,1,1,0,0
188,64,0.785037374,2,1,0,0
188,60,0.7854,3,1,0,0
188,62,0.785048705,4,1,0,0
188,53,0.19635,5,1,0,0
188,58,0.19635,1,1,0,0
188,55,0.19635,2,1,0,0
188,61,0.19635,3,1,0,0
188,52,0.19635,4,1,0,0
188,62,0.195998823,5,1,0,0
188,54,0.19635,1,1,0,0
188,59,0.19635,2,1,0,0
188,49,0.19635,3,1,0,0
188,60,0.19635,4,1,0,0
188,58,0.282744,5,2,0,0
188,55,0.282744,1,2,0,0
188,59,0.282744,2,2,0,0
188,61,0.282744,3,2,-1,2
188,57,0.282744,4,2,0,0
188,58,0.282744,5,2,0,0
188,54,0.282744,1,2,0,0
188,57,0.282744,2,2,0,0
188,57,0.282744,3,2,0,0
188,47,0.282744,4,2,0,0
188,56,0.502656,5,2,0,0
188,49,0.502656,1,2,0,0
188,49,0.502656,2,2,0,0
188,49,0.502656,3,2,0,0
188,56,0.502656,4,2,0,0
188,57,0.502656,5,2,0,0
188,52,0.502656,1,2,0,0
188,57,0.502656,2,2,0,0
188,52,0.502656,3,2,0,1
188,46,0.502656,4,2,0,0
188,48,0.070686,5,2,0,0
188,45,0.070686,1,2,0,0
188,49,0.070686,2,2,0,0
188,51,0.070686,3,2,0,0
188,47,0.070686,4,2,2,3
188,48,0.070686,5,2,0,0
188,44,0.070686,1,2,0,0
188,47,0.070686,2,2,3,4
188,47,0.070686,3,2,0,1
188,38,0.070686,4,2,0,0
188,41,0.950334,5,1,0,0
188,44,0.950334,1,1,0,0
188,49,0.950334,2,1,0,0
188,58,0.950334,3,1,0,0
188,61,0.950334,4,1,0,0
188,48,0.950334,5,1,0,0
188,52,0.950334,1,1,0,0
188,54,0.950334,2,1,0,0
188,53,0.950334,3,1,0,0
188,54,0.950334,4,1,0,0
189,49,0.7854,1,1,0,0
189,41,0.7854,1,1,0,0
189,41,0.7854,1,1,0,0
189,47,0.7854,1,1,0,0
189,52,0.7854,1,1,0,0
189,47,0.7854,1,1,0,0
189,51,0.7854,1,1,0,0
189,54,0.7854,1,1,0,0
189,55,0.7854,1,1,0,0
189,50,0.7854,1,1,0,0
189,63,0.195993161,1,1,0,0
189,53,0.19635,1,1,0,0
189,46,0.19635,1,1,0,0
189,52,0.19635,1,1,0,0
189,47,0.19635,1,1,0,0
189,54,0.19635,1,1,0,0
189,49,0.19635,1,1,0,0
189,66,0.195976177,1,1,0,0
189,56,0.19635,1,1,0,0
189,59,0.19635,1,1,0,0
189,48,0.19635,1,1,0,0
189,38,0.19635,1,1,0,0
189,32,0.19635,1,1,0,0
189,37,0.19635,1,1,0,0
189,33,0.19635,1,1,0,0
189,39,0.19635,1,1,0,0
189,34,0.19635,1,1,0,0
189,50,0.19635,1,1,0,0
189,40,0.19635,1,1,0,0
189,44,0.19635,1,1,0,0
189,68,0.282358797,1,1,0,0
189,58,0.282744,1,1,0,0
189,51,0.282744,1,1,0,0
189,57,0.282744,1,1,0,0
189,52,0.282744,1,1,0,0
189,59,0.282744,1,1,0,0
189,54,0.282744,1,1,0,0
189,71,0.282341809,1,1,0,0
189,61,0.282744,1,1,0,0
189,64,0.282381449,1,1,0,0
189,58,0.384846,1,1,0,0
189,50,0.384846,1,1,1,4
189,47,0.384846,1,1,0,0
189,51,0.384846,1,1,0,0
189,59,0.384846,1,1,0,0
189,41,0.384846,1,1,0,0
189,48,0.384846,1,1,0,0
189,60,0.384846,1,1,0,0
189,49,0.384846,1,1,0,0
189,51,0.384846,1,1,0,0
189,52,0.19635,1,2,0,0
189,55,0.19635,1,2,0,0
189,55,0.19635,1,2,0,0
189,51,0.19635,1,2,0,0
189,43,0.19635,1,2,0,0
189,42,0.19635,1,2,0,0
189,42,0.19635,1,2,0,0
189,41,0.19635,1,2,0,0
189,50,0.19635,1,2,0,0
189,42,0.19635,1,2,0,0
189,51,0.384846,1,2,0,0
189,57,0.384846,1,2,0,0
189,55,0.384846,1,2,0,0
189,53,0.384846,1,2,0,0
189,55,0.384846,1,2,0,0
189,53,0.384846,1,2,0,0
189,45,0.384846,1,2,0,0
189,53,0.384846,1,2,0,0
189,56,0.384846,1,2,0,0
189,56,0.384846,1,2,0,0
189,61,0.502656,1,2,0,0
189,67,0.502276404,1,2,0,0
189,65,0.502287733,1,2,0,0
189,63,0.502299063,1,2,0,0
189,65,0.502287733,1,2,0,0
189,63,0.502299063,1,2,0,0
189,55,0.502656,1,2,0,0
189,64,0.502293398,1,2,0,0
189,67,0.502276404,1,2,0,0
189,67,0.502276404,1,2,0,0
189,57,0.125664,1,2,0,0
189,60,0.125664,1,2,0,0
189,60,0.125664,1,2,0,0
189,56,0.125664,1,2,0,0
189,48,0.125664,1,2,0,0
189,47,0.125664,1,2,0,0
189,46,0.125664,1,2,0,0
189,45,0.125664,1,2,0,0
189,55,0.125664,1,2,0,0
189,46,0.125664,1,2,0,0
189,57,0.7854,5,1,0,0
189,57,0.7854,1,1,0,0
189,61,0.7854,2,1,0,0
189,53,0.7854,3,1,0,0
189,53,0.7854,4,1,0,0
189,59,0.7854,5,1,0,0
189,54,0.7854,1,1,0,0
189,58,0.7854,2,1,0,0
189,53,0.7854,3,1,0,0
189,58,0.7854,4,1,0,0
189,44,0.19635,5,1,0,0
189,41,0.19635,1,1,0,0
189,43,0.19635,2,1,0,0
189,50,0.19635,3,1,0,0
189,64,0.1959875,4,1,0,0
189,59,0.19635,5,1,0,0
189,61,0.19635,1,1,0,0
189,50,0.19635,2,1,0,0
189,55,0.19635,3,1,0,0
189,42,0.19635,4,1,-1,2
189,57,0.282744,5,2,-1,2
189,60,0.282744,1,2,0,0
189,60,0.282744,2,2,0,0
189,56,0.282744,3,2,0,0
189,48,0.282744,4,2,0,0
189,47,0.282744,5,2,0,0
189,46,0.282744,1,2,0,0
189,45,0.282744,2,2,-1,2
189,55,0.282744,3,2,0,0
189,46,0.282744,4,2,0,0
189,51,0.502656,5,2,0,0
189,57,0.502656,1,2,0,0
189,55,0.502656,2,2,0,0
189,53,0.502656,3,2,0,0
189,55,0.502656,4,2,0,0
189,53,0.502656,5,2,0,0
189,45,0.502656,1,2,0,0
189,53,0.502656,2,2,0,0
189,56,0.502656,3,2,0,0
189,56,0.502656,4,2,0,0
189,47,0.070686,5,2,-1,2
189,50,0.070686,1,2,3,4
189,50,0.070686,2,2,0,0
189,46,0.070686,3,2,3,4
189,38,0.070686,4,2,0,0
189,38,0.070686,5,2,0,0
189,37,0.070686,1,2,0,0
189,37,0.070686,2,2,-1,2
189,45,0.070686,3,2,3,4
189,38,0.070686,4,2,0,0
189,58,0.950334,5,1,0,0
189,50,0.950334,1,1,0,0
189,47,0.950334,2,1,0,0
189,51,0.950334,3,1,0,0
189,59,0.950334,4,1,0,0
189,41,0.950334,5,1,0,0
189,48,0.950334,1,1,0,0
189,60,0.950334,2,1,0,0
189,49,0.950334,3,1,0,0
189,51,0.950334,4,1,0,0
190,60,0.7854,1,1,0,0
190,50,0.7854,1,1,0,0
190,51,0.7854,1,1,0,0
190,59,0.7854,1,1,0,0
190,47,0.7854,1,1,0,0
190,52,0.7854,1,1,0,0
190,51,0.7854,1,1,0,0
190,59,0.7854,1,1,0,0
190,52,0.7854,1,1,0,0
190,54,0.7854,1,1,0,0
190,56,0.19635,1,1,0,0
190,64,0.1959875,1,1,0,0
190,55,0.19635,1,1,0,0
190,63,0.195993161,1,1,0,0
190,53,0.19635,1,1,0,0
190,60,0.19635,1,1,0,0
190,65,0.195981839,1,1,0,0
190,53,0.19635,1,1,0,0
190,60,0.19635,1,1,0,0
190,64,0.1959875,1,1,0,0
190,40,0.19635,1,1,0,0
190,49,0.19635,1,1,0,0
190,40,0.19635,1,1,0,0
190,48,0.19635,1,1,0,0
190,38,0.19635,1,1,0,0
190,45,0.19635,1,1,0,0
190,50,0.19635,1,1,0,0
190,38,0.19635,1,1,0,0
190,45,0.19635,1,1,0,0
190,48,0.19635,1,1,0,0
190,61,0.282744,1,1,0,0
190,69,0.282353134,1,1,0,0
190,60,0.282744,1,1,0,0
190,68,0.282358797,1,1,0,0
190,58,0.282744,1,1,0,0
190,66,0.282370123,1,1,0,0
190,70,0.282347472,1,1,0,0
190,58,0.282744,1,1,0,0
190,66,0.282370123,1,1,0,0
190,69,0.282353134,1,1,0,0
190,57,0.384846,1,1,0,0
190,52,0.384846,1,1,0,0
190,51,0.384846,1,1,0,0
190,52,0.384846,1,1,1,4
190,50,0.384846,1,1,0,0
190,42,0.384846,1,1,0,0
190,39,0.384846,1,1,0,0
190,53,0.384846,1,1,0,0
190,48,0.384846,1,1,0,0
190,58,0.384846,1,1,0,0
190,53,0.19635,1,2,0,0
190,52,0.19635,1,2,0,0
190,49,0.19635,1,2,0,0
190,51,0.19635,1,2,0,0
190,43,0.19635,1,2,0,0
190,46,0.19635,1,2,0,0
190,55,0.19635,1,2,0,0
190,43,0.19635,1,2,0,0
190,53,0.19635,1,2,0,0
190,54,0.19635,1,2,0,0
190,45,0.384846,1,2,0,0
190,55,0.384846,1,2,0,0
190,53,0.384846,1,2,0,0
190,46,0.384846,1,2,0,0
190,55,0.384846,1,2,0,0
190,49,0.384846,1,2,0,0
190,57,0.384846,1,2,0,0
190,51,0.384846,1,2,0,0
190,44,0.384846,1,2,0,0
190,53,0.384846,1,2,0,0
190,54,0.502656,1,2,0,0
190,65,0.502287733,1,2,0,0
190,64,0.502293398,1,2,0,0
190,56,0.502656,1,2,0,0
190,66,0.502282069,1,2,0,0
190,59,0.502656,1,2,0,0
190,68,0.50227074,1,2,0,0
190,61,0.502656,1,2,0,0
190,53,0.502656,1,2,0,0
190,64,0.502293398,1,2,0,0
190,58,0.125664,1,2,0,0
190,57,0.125664,1,2,0,0
190,54,0.125664,1,2,0,0
190,56,0.125664,1,2,0,0
190,47,0.125664,1,2,0,0
190,51,0.125664,1,2,0,0
190,60,0.125664,1,2,0,0
190,48,0.125664,1,2,0,0
190,58,0.125664,1,2,0,0
190,59,0.125664,1,2,0,0
190,46,0.7854,5,1,0,0
190,46,0.7854,1,1,0,0
190,66,0.785026044,2,1,0,0
190,48,0.7854,3,1,0,0
190,57,0.7854,4,1,0,0
190,55,0.7854,5,1,0,0
190,54,0.7854,1,1,0,0
190,59,0.7854,2,1,-1,2
190,64,0.785037374,3,1,0,0
190,46,0.7854,4,1,0,0
190,59,0.19635,5,1,0,0
190,43,0.19635,1,1,0,0
190,56,0.19635,2,1,0,0
190,41,0.19635,3,1,0,0
190,46,0.19635,4,1,0,0
190,51,0.19635,5,1,0,0
190,56,0.19635,1,1,0,0
190,42,0.19635,2,1,0,0
190,44,0.19635,3,1,0,0
190,62,0.195998823,4,1,0,0
190,58,0.282744,5,2,0,0
190,57,0.282744,1,2,0,0
190,54,0.282744,2,2,0,0
190,56,0.282744,3,2,-1,2
190,47,0.282744,4,2,-1,2
190,51,0.282744,5,2,0,0
190,60,0.282744,1,2,0,0
190,48,0.282744,2,2,0,0
190,58,0.282744,3,2,-1,2
190,59,0.282744,4,2,0,0
190,45,0.502656,5,2,0,0
190,55,0.502656,1,2,0,1
190,53,0.502656,2,2,0,0
190,46,0.502656,3,2,0,0
190,55,0.502656,4,2,0,0
190,49,0.502656,5,2,0,0
190,57,0.502656,1,2,0,0
190,51,0.502656,2,2,0,0
190,44,0.502656,3,2,0,0
190,53,0.502656,4,2,0,0
190,48,0.070686,5,2,0,0
190,47,0.070686,1,2,2,3
190,44,0.070686,2,2,0,0
190,46,0.070686,3,2,-1,2
190,38,0.070686,4,2,-1,2
190,41,0.070686,5,2,0,0
190,50,0.070686,1,2,0,0
190,38,0.070686,2,2,3,4
190,48,0.070686,3,2,0,0
190,49,0.070686,4,2,0,0
190,57,0.950334,5,1,0,0
190,52,0.950334,1,1,0,0
190,51,0.950334,2,1,0,0
190,52,0.950334,3,1,0,0
190,50,0.950334,4,1,0,0
190,42,0.950334,5,1,0,0
190,39,0.950334,1,1,0,0
190,53,0.950334,2,1,0,0
190,48,0.950334,3,1,-1,2
190,58,0.950334,4,1,0,0
191,40,0.7854,1,1,0,0
191,46,0.7854,1,1,0,0
191,59,0.7854,1,1,0,0
191,56,0.7854,1,1,0,0
191,59,0.7854,1,1,0,0
191,49,0.7854,1,1,0,0
191,58,0.7854,1,1,0,0
191,54,0.7854,1,1,0,0
191,46,0.7854,1,1,0,0
191,41,0.7854,1,1,0,0
191,58,0.19635,1,1,0,0
191,46,0.19635,1,1,0,0
191,45,0.19635,1,1,0,0
191,47,0.19635,1,1,0,0
191,52,0.19635,1,1,0,0
191,55,0.19635,1,1,0,0
191,44,0.19635,1,1,0,0
191,48,0.19635,1,1,0,0
191,46,0.19635,1,1,0,0
191,63,0.195993161,1,1,0,0
191,43,0.19635,1,1,0,0
191,33,0.19635,1,1,0,0
191,32,0.19635,1,1,0,0
191,33,0.19635,1,1,0,0
191,37,0.19635,1,1,0,0
191,39,0.19635,1,1,0,0
191,31,0.19635,1,1,0,0
191,33,0.19635,1,1,0,0
191,33,0.19635,1,1,0,0
191,48,0.19635,1,1,0,0
191,63,0.282387112,1,1,0,0
191,51,0.282744,1,1,0,0
191,50,0.282744,1,1,0,0
191,52,0.282744,1,1,0,0
191,57,0.282744,1,1,0,0
191,60,0.282744,1,1,0,0
191,49,0.282744,1,1,0,0
191,53,0.282744,1,1,0,0
191,51,0.282744,1,1,0,0
191,68,0.282358797,1,1,0,0
191,56,0.384846,1,1,0,0
191,49,0.384846,1,1,0,0
191,43,0.384846,1,1,0,0
191,53,0.384846,1,1,0,0
191,59,0.384846,1,1,0,0
191,57,0.384846,1,1,0,0
191,49,0.384846,1,1,0,0
191,53,0.384846,1,1,0,0
191,40,0.384846,1,1,0,0
191,55,0.384846,1,1,0,0
191,54,0.19635,1,2,0,0
191,54,0.19635,1,2,0,0
191,51,0.19635,1,2,0,0
191,52,0.19635,1,2,0,0
191,53,0.19635,1,2,1,4
191,41,0.19635,1,2,0,0
191,50,0.19635,1,2,0,0
191,44,0.19635,1,2,0,0
191,45,0.19635,1,2,0,0
191,56,0.19635,1,2,0,0
191,58,0.384846,1,2,0,0
191,56,0.384846,1,2,0,0
191,51,0.384846,1,2,0,0
191,52,0.384846,1,2,0,0
191,57,0.384846,1,2,0,0
191,55,0.384846,1,2,0,0
191,52,0.384846,1,2,0,0
191,56,0.384846,1,2,0,0
191,54,0.384846,1,2,0,0
191,55,0.384846,1,2,0,0
191,69,0.502265075,1,2,0,0
191,66,0.502282069,1,2,0,0
191,61,0.502656,1,2,0,0
191,63,0.502299063,1,2,0,0
191,68,0.50227074,1,2,0,0
191,66,0.502282069,1,2,0,0
191,62,0.502304727,1,2,0,0
191,67,0.502276404,1,2,0,0
191,65,0.502287733,1,2,0,0
191,66,0.502282069,1,2,0,0
191,59,0.125664,1,2,0,0
191,59,0.125664,1,2,0,0
191,56,0.125664,1,2,0,0
191,57,0.125664,1,2,0,0
191,58,0.125664,1,2,1,4
191,45,0.125664,1,2,0,0
191,55,0.125664,1,2,0,0
191,49,0.125664,1,2,0,0
191,50,0.125664,1,2,0,0
191,61,0.125664,1,2,0,0
191,60,0.7854,5,1,0,0
191,52,0.7854,1,1,0,0
191,52,0.7854,2,1,0,0
191,62,0.785048705,3,1,0,0
191,58,0.7854,4,1,0,0
191,48,0.7854,5,1,0,0
191,45,0.7854,1,1,0,0
191,63,0.78504304,2,1,0,0
191,62,0.785048705,3,1,0,0
191,59,0.7854,4,1,0,0
191,57,0.19635,5,1,0,0
191,57,0.19635,1,1,0,0
191,54,0.19635,2,1,0,0
191,55,0.19635,3,1,0,0
191,64,0.1959875,4,1,0,0
191,43,0.19635,5,1,0,0
191,54,0.19635,1,1,0,0
191,42,0.19635,2,1,-1,2
191,44,0.19635,3,1,0,0
191,55,0.19635,4,1,0,0
191,59,0.282744,5,2,0,0
191,59,0.282744,1,2,0,0
191,56,0.282744,2,2,0,0
191,57,0.282744,3,2,-1,2
191,58,0.282744,4,2,3,4
191,45,0.282744,5,2,0,0
191,55,0.282744,1,2,-1,2
191,49,0.282744,2,2,-1,2
191,50,0.282744,3,2,0,0
191,61,0.282744,4,2,0,0
191,58,0.502656,5,2,0,0
191,56,0.502656,1,2,0,0
191,51,0.502656,2,2,0,0
191,52,0.502656,3,2,0,0
191,57,0.502656,4,2,0,0
191,55,0.502656,5,2,0,0
191,52,0.502656,1,2,0,0
191,56,0.502656,2,2,2,3
191,54,0.502656,3,2,0,0
191,55,0.502656,4,2,0,0
191,49,0.070686,5,2,0,0
191,49,0.070686,1,2,0,0
191,46,0.070686,2,2,0,0
191,47,0.070686,3,2,0,0
191,48,0.070686,4,2,3,4
191,37,0.070686,5,2,0,0
191,45,0.070686,1,2,0,0
191,39,0.070686,2,2,0,0
191,40,0.070686,3,2,0,0
191,51,0.070686,4,2,2,3
191,56,0.950334,5,1,0,0
191,49,0.950334,1,1,0,0
191,43,0.950334,2,1,0,0
191,53,0.950334,3,1,0,0
191,59,0.950334,4,1,0,0
191,57,0.950334,5,1,0,0
191,49,0.950334,1,1,0,0
191,53,0.950334,2,1,0,0
191,40,0.950334,3,1,0,0
191,55,0.950334,4,1,0,0
192,43,0.7854,1,1,0,0
192,49,0.7854,1,1,0,0
192,59,0.7854,1,1,0,0
192,57,0.7854,1,1,0,0
192,57,0.7854,1,1,0,0
