SPEED,Tension,Cross_Section,Layer,SHAPE,YIELD,ERVALUE
110,58,0.7854,2,2,0,571.976
110,58,0.7854,3,2,0,574.56
110,56,0.7854,3,2,0,574.56
110,56,0.7854,3,2,0,574.56
110,56,0.7854,3,2,0,574.56
110,58,0.7854,3,2,0,574.56
110,57,0.7854,3,2,0,574.56
110,54,0.7854,3,2,0,574.56
110,58,0.7854,3,2,0,574.56
110,54,0.7854,3,2,0,574.56
110,57,0.7854,3,2,0,574.56
110,54,0.7854,3,2,0,574.56
110,53,0.7854,3,2,0,574.56
110,57,0.7854,3,2,0,574.56
110,54,0.7854,3,2,0,574.56
110,57,0.7854,3,2,0,574.56
110,58,0.7854,3,2,0,574.56
110,56,0.7854,3,2,0,574.56
110,58,0.7854,3,2,0,574.56
110,56,0.7854,3,2,0,574.56
110,54,0.7854,3,2,0,574.56
110,56,0.7854,4,2,0,577.144
110,58,0.7854,4,2,0,577.144
110,53,0.7854,4,2,0,577.144
110,57,0.7854,4,2,0,577.144
110,57,0.7854,4,2,0,577.144
110,57,0.7854,4,2,0,577.144
110,56,0.7854,4,2,0,577.144
110,56,0.7854,4,2,0,577.144
110,57,0.7854,4,2,0,577.144
110,58,0.7854,4,2,0,577.144
110,53,0.7854,4,2,0,577.144
110,57,0.7854,4,2,0,577.144
110,54,0.7854,4,2,0,577.144
110,58,0.7854,4,2,0,577.144
110,58,0.7854,4,2,0,577.144
110,53,0.7854,4,2,0,577.144
110,53,0.7854,4,2,0,577.144
110,58,0.7854,4,2,0,577.144
110,56,0.7854,4,2,0,577.144
110,58,0.7854,4,2,0,577.144
110,54,0.7854,5,2,0,579.728
110,53,0.7854,5,2,0,579.728
110,58,0.7854,5,2,0,579.728
110,58,0.7854,5,2,0,579.728
110,57,0.7854,5,2,0,579.728
110,56,0.7854,5,2,0,579.728
110,57,0.7854,5,2,0,579.728
110,56,0.7854,5,2,0,579.728
110,56,0.7854,5,2,0,579.728
110,58,0.7854,5,2,0,579.728
110,57,0.7854,5,2,0,579.728
110,56,0.7854,5,2,0,579.728
110,57,0.7854,5,2,0,579.728
110,57,0.7854,5,2,0,579.728
110,56,0.7854,5,2,0,579.728
110,58,0.7854,5,2,0,579.728
110,54,0.7854,5,2,0,579.728
110,54,0.7854,5,2,0,579.728
110,54,0.7854,5,2,0,579.728
110,56,0.7854,5,2,0,579.728
110,58,0.3848,1,1,0,116.202
110,52,0.3848,1,1,0,116.202
110,59,0.3848,1,1,0,116.202
110,60,0.3848,1,1,0,116.202
110,60,0.3848,1,1,0,116.202
110,52,0.3848,1,1,0,116.202
110,57,0.3848,1,1,0,116.202
110,58,0.3848,1,1,0,116.202
110,57,0.3848,1,1,0,116.202
110,54,0.3848,1,1,0,116.202
110,57,0.3848,1,1,0,116.202
110,58,0.3848,1,1,0,116.202
110,58,0.3848,1,1,0,116.202
110,58,0.3848,1,1,0,116.202
110,57,0.3848,1,1,0,116.202
110,60,0.3848,1,1,0,116.202
110,59,0.3848,1,1,0,116.202
110,59,0.3848,1,1,0,116.202
110,56,0.3848,1,1,0,116.202
110,57,0.3848,1,1,0,116.202
110,58,0.3848,2,1,0,116.73
110,53,0.3848,2,1,0,116.73
110,57,0.3848,2,1,0,116.73
110,58,0.3848,2,1,0,116.73
110,52,0.3848,2,1,0,116.73
110,59,0.3848,2,1,0,116.73
110,57,0.3848,2,1,0,116.73
110,56,0.3848,2,1,0,116.73
110,57,0.3848,2,1,0,116.73
110,57,0.3848,2,1,0,116.73
110,59,0.3848,2,1,0,116.73
110,57,0.3848,2,1,0,116.73
110,57,0.3848,2,1,0,116.73
110,58,0.3848,2,1,0,116.73
110,58,0.3848,2,1,0,116.73
110,59,0.3848,2,1,0,116.73
110,57,0.3848,2,1,0,116.73
110,58,0.3848,2,1,0,116.73
110,58,0.3848,2,1,0,116.73
110,57,0.3848,2,1,0,116.73
110,57,0.3848,3,1,0,117.257
110,58,0.3848,3,1,0,117.257
110,58,0.3848,3,1,0,117.257
110,56,0.3848,3,1,0,117.257
110,56,0.3848,3,1,0,117.257
110,53,0.3848,3,1,0,117.257
110,56,0.3848,3,1,0,117.257
110,53,0.3848,3,1,0,117.257
110,58,0.3848,3,1,0,117.257
110,57,0.3848,3,1,0,117.257
110,54,0.3848,3,1,0,117.257
110,53,0.3848,3,1,0,117.257
110,54,0.3848,3,1,0,117.257
110,56,0.3848,3,1,0,117.257
110,56,0.3848,3,1,0,117.257
110,56,0.3848,3,1,0,117.257
110,54,0.3848,3,1,0,117.257
110,54,0.3848,3,1,0,117.257
110,57,0.3848,3,1,0,117.257
110,56,0.3848,3,1,0,117.257
110,56,0.3848,4,1,0,117.784
110,53,0.3848,4,1,0,117.784
110,56,0.3848,4,1,0,117.784
110,56,0.3848,4,1,0,117.784
110,56,0.3848,4,1,0,117.784
110,56,0.3848,4,1,0,117.784
110,57,0.3848,4,1,0,117.784
110,56,0.3848,4,1,0,117.784
110,54,0.3848,4,1,0,117.784
110,56,0.3848,4,1,0,117.784
110,56,0.3848,4,1,0,117.784
110,57,0.3848,4,1,0,117.784
110,58,0.3848,4,1,0,117.784
110,57,0.3848,4,1,0,117.784
110,57,0.3848,4,1,0,117.784
110,56,0.3848,4,1,0,117.784
110,57,0.3848,4,1,0,117.784
110,57,0.3848,4,1,0,117.784
110,53,0.3848,4,1,0,117.784
110,56,0.3848,4,1,0,117.784
110,56,0.3848,5,1,0,118.312
110,57,0.3848,5,1,0,118.312
110,58,0.3848,5,1,0,118.312
110,54,0.3848,5,1,0,118.312
110,56,0.3848,5,1,0,118.312
110,58,0.3848,5,1,0,118.312
110,53,0.3848,5,1,0,118.312
110,58,0.3848,5,1,0,118.312
110,54,0.3848,5,1,0,118.312
110,57,0.3848,5,1,0,118.312
110,57,0.3848,5,1,0,118.312
110,53,0.3848,5,1,0,118.312
110,56,0.3848,5,1,0,118.312
110,56,0.3848,5,1,0,118.312
110,56,0.3848,5,1,0,118.312
110,56,0.3848,5,1,0,118.312
110,56,0.3848,5,1,0,118.312
110,58,0.3848,5,1,0,118.312
110,56,0.3848,5,1,0,118.312
110,57,0.3848,5,1,0,118.312
110,57,0.1964,1,2,0,227.757
110,59,0.1964,1,2,0,227.757
110,59,0.1964,1,2,0,227.757
110,51,0.1964,1,2,0,227.757
110,54,0.1964,1,2,0,227.757
110,57,0.1964,1,2,0,227.757
110,58,0.1964,1,2,0,227.757
110,58,0.1964,1,2,0,227.757
110,58,0.1964,1,2,0,227.757
110,58,0.1964,1,2,0,227.757
110,53,0.1964,1,2,0,227.757
110,58,0.1964,1,2,0,227.757
110,58,0.1964,1,2,0,227.757
110,57,0.1964,1,2,0,227.757
110,58,0.1964,1,2,0,227.757
110,58,0.1964,1,2,0,227.757
110,57,0.1964,1,2,0,227.757
110,59,0.1964,1,2,0,227.757
110,57,0.1964,1,2,0,227.757
110,59,0.1964,1,2,0,227.757
110,60,0.1964,2,2,0,228.79
110,57,0.1964,2,2,0,228.79
110,57,0.1964,2,2,0,228.79
110,57,0.1964,2,2,0,228.79
110,59,0.1964,2,2,0,228.79
110,57,0.1964,2,2,0,228.79
110,59,0.1964,2,2,0,228.79
110,58,0.1964,2,2,0,228.79
110,57,0.1964,2,2,0,228.79
110,58,0.1964,2,2,0,228.79
110,53,0.1964,2,2,0,228.79
110,52,0.1964,2,2,0,228.79
110,57,0.1964,2,2,0,228.79
110,53,0.1964,2,2,0,228.79
110,57,0.1964,2,2,0,228.79
110,59,0.1964,2,2,0,228.79
110,57,0.1964,2,2,0,228.79
110,54,0.1964,2,2,0,228.79
110,57,0.1964,2,2,0,228.79
110,56,0.1964,2,2,0,228.79
110,52,0.1964,3,2,0,229.824
110,54,0.1964,3,2,0,229.824
110,56,0.1964,3,2,0,229.824
110,57,0.1964,3,2,0,229.824
110,53,0.1964,3,2,0,229.824
110,57,0.1964,3,2,0,229.824
110,57,0.1964,3,2,0,229.824
110,54,0.1964,3,2,0,229.824
110,56,0.1964,3,2,0,229.824
110,56,0.1964,3,2,0,229.824
110,56,0.1964,3,2,0,229.824
110,58,0.1964,3,2,0,229.824
110,58,0.1964,3,2,0,229.824
110,53,0.1964,3,2,0,229.824
110,57,0.1964,3,2,0,229.824
110,57,0.1964,3,2,0,229.824
110,56,0.1964,3,2,0,229.824
110,58,0.1964,3,2,0,229.824
110,58,0.1964,3,2,0,229.824
110,56,0.1964,3,2,0,229.824
110,57,0.1964,4,2,0,230.858
110,53,0.1964,4,2,0,230.858
110,57,0.1964,4,2,0,230.858
110,56,0.1964,4,2,0,230.858
110,53,0.1964,4,2,0,230.858
110,56,0.1964,4,2,0,230.858
110,57,0.1964,4,2,0,230.858
110,58,0.1964,4,2,0,230.858
110,58,0.1964,4,2,0,230.858
110,53,0.1964,4,2,0,230.858
110,57,0.1964,4,2,0,230.858
110,57,0.1964,4,2,0,230.858
110,58,0.1964,4,2,0,230.858
110,56,0.1964,4,2,0,230.858
110,58,0.1964,4,2,0,230.858
110,58,0.1964,4,2,0,230.858
110,56,0.1964,4,2,0,230.858
110,58,0.1964,4,2,0,230.858
110,57,0.1964,4,2,0,230.858
110,57,0.1964,4,2,0,230.858
110,58,0.1964,5,2,0,231.891
110,56,0.1964,5,2,0,231.891
110,57,0.1964,5,2,0,231.891
110,58,0.1964,5,2,0,231.891
110,58,0.1964,5,2,0,231.891
110,56,0.1964,5,2,0,231.891
110,58,0.1964,5,2,0,231.891
110,58,0.1964,5,2,0,231.891
110,54,0.1964,5,2,0,231.891
110,58,0.1964,5,2,0,231.891
110,57,0.1964,5,2,0,231.891
110,54,0.1964,5,2,0,231.891
110,56,0.1964,5,2,0,231.891
110,57,0.1964,5,2,0,231.891
110,57,0.1964,5,2,0,231.891
110,56,0.1964,5,2,0,231.891
110,56,0.1964,5,2,0,231.891
110,58,0.1964,5,2,0,231.891
110,56,0.1964,5,2,0,231.891
110,56,0.1964,5,2,0,231.891
110,44,0.7854,1,1,0,569.391
110,49,0.3848,1,1,0,116.202
110,58,0.2827,1,1,0,158.164
110,57,0.2827,1,1,0,158.164
110,58,0.2827,1,1,0,158.164
110,59,0.7854,1,1,0,569.391
110,62,0.785,1,1,1,570.021
110,65,0.785,1,1,1,570.051
110,64,0.785,1,1,1,570.041
110,65,0.785,1,1,1,570.051
110,59,0.7854,1,1,0,569.391
110,64,0.785,1,1,1,570.041
110,62,0.785,1,1,1,570.021
110,50,0.2827,1,1,0,158.164
110,49,0.2827,1,1,0,158.164
110,50,0.2827,1,1,0,158.164
110,51,0.2827,1,1,0,158.164
110,49,0.2827,1,1,0,158.164
110,46,0.2827,1,1,0,158.164
110,48,0.2827,1,1,0,158.164
110,55,0.2827,1,2,0,158.164
110,56,0.2827,1,2,0,158.164
110,55,0.2827,1,2,0,158.164
110,57,0.2827,1,2,0,158.164
110,54,0.2827,1,2,0,158.164
110,39,0.7854,1,1,0,569.391
110,42,0.7854,1,1,0,569.391
110,44,0.7854,1,1,0,569.391
110,43,0.7854,1,1,0,569.391
110,44,0.7854,1,1,0,569.391
110,39,0.7854,1,1,0,569.391
110,43,0.7854,1,1,0,569.391
110,42,0.7854,1,1,0,569.391
110,42,0.7854,1,1,0,569.391
110,37,0.7854,1,1,0,569.391
110,43,0.7854,1,1,0,569.391
110,44,0.7854,1,1,0,569.391
110,45,0.7854,1,1,0,569.391
110,44,0.7854,1,1,0,569.391
110,58,0.0707,1,1,0,632.657
111,47,0.7854,1,1,0,569.391
111,52,0.3848,1,1,0,116.202
111,58,0.2827,1,1,0,158.164
111,56,0.2827,1,1,0,158.164
111,57,0.2827,1,1,0,158.164
111,62,0.785,1,1,1,570.021
111,63,0.785,1,1,1,570.031
111,57,0.7854,1,1,0,569.391
111,66,0.785,1,1,1,570.062
111,64,0.785,1,1,1,570.041
111,59,0.7854,1,1,0,569.391
111,64,0.785,1,1,1,570.041
111,65,0.785,1,1,1,570.051
111,50,0.2827,1,1,0,158.164
111,48,0.2827,1,1,0,158.164
111,49,0.2827,1,1,0,158.164
111,52,0.2827,1,1,0,158.164
111,52,0.2827,1,1,0,158.164
111,51,0.2827,1,1,0,158.164
111,45,0.2827,1,1,0,158.164
111,50,0.2827,1,2,0,158.164
111,54,0.2827,1,2,0,158.164
111,57,0.2827,1,2,0,158.164
111,56,0.2827,1,2,0,158.164
111,55,0.2827,1,2,0,158.164
111,42,0.7854,1,1,0,569.391
111,42,0.7854,1,1,0,569.391
111,39,0.7854,1,1,0,569.391
111,45,0.7854,1,1,0,569.391
111,44,0.7854,1,1,0,569.391
111,39,0.7854,1,1,0,569.391
111,43,0.7854,1,1,0,569.391
111,44,0.7854,1,1,0,569.391
111,43,0.7854,1,1,0,569.391
111,42,0.7854,1,1,0,569.391
111,42,0.7854,1,1,0,569.391
111,41,0.7854,1,1,0,569.391
111,38,0.7854,1,1,0,569.391
111,43,0.7854,1,1,0,569.391
111,58,0.0707,1,1,0,632.657
112,48,0.7854,1,1,0,569.391
112,53,0.3848,1,1,0,116.202
112,56,0.2827,1,1,0,158.164
112,52,0.2827,1,1,0,158.164
112,52,0.2827,1,1,0,158.164
112,64,0.785,1,1,1,570.041
112,62,0.785,1,1,1,570.021
112,64,0.785,1,1,1,570.041
112,62,0.785,1,1,1,570.021
112,58,0.7854,1,1,0,569.391
112,64,0.785,1,1,1,570.041
112,63,0.785,1,1,1,570.031
112,64,0.785,1,1,1,570.041
112,48,0.2827,1,1,0,158.164
112,44,0.2827,1,1,0,158.164
112,44,0.2827,1,1,0,158.164
112,49,0.2827,1,1,0,158.164
112,52,0.2827,1,1,0,158.164
112,48,0.2827,1,1,0,158.164
112,43,0.2827,1,1,0,158.164
112,55,0.2827,1,2,0,158.164
112,56,0.2827,1,2,0,158.164
112,57,0.2827,1,2,0,158.164
112,53,0.2827,1,2,0,158.164
112,49,0.2827,1,2,0,158.164
112,43,0.7854,1,1,0,569.391
112,41,0.7854,1,1,0,569.391
112,43,0.7854,1,1,0,569.391
112,42,0.7854,1,1,0,569.391
112,38,0.7854,1,1,0,569.391
112,43,0.7854,1,1,0,569.391
112,42,0.7854,1,1,0,569.391
112,44,0.7854,1,1,0,569.391
112,44,0.7854,1,1,0,569.391
112,45,0.7854,1,1,0,569.391
112,43,0.7854,1,1,0,569.391
112,43,0.7854,1,1,0,569.391
112,44,0.7854,1,1,0,569.391
112,37,0.7854,1,1,0,569.391
112,56,0.0707,1,1,0,632.657
113,48,0.7854,1,1,0,569.391
113,53,0.3848,1,1,0,116.202
113,58,0.2827,1,1,0,158.164
113,58,0.2827,1,1,0,158.164
113,58,0.2827,1,1,0,158.164
113,63,0.785,1,1,1,570.031
113,61,0.7854,1,1,0,569.391
113,63,0.785,1,1,1,570.031
113,64,0.785,1,1,1,570.041
113,62,0.785,1,1,1,570.021
113,64,0.785,1,1,1,570.041
113,57,0.7854,1,1,0,569.391
113,66,0.785,1,1,1,570.062
113,50,0.2827,1,1,0,158.164
113,50,0.2827,1,1,0,158.164
113,50,0.2827,1,1,0,158.164
113,50,0.2827,1,1,0,158.164
113,50,0.2827,1,1,0,158.164
113,46,0.2827,1,1,0,158.164
113,48,0.2827,1,1,0,158.164
113,55,0.2827,1,2,0,158.164
113,54,0.2827,1,2,0,158.164
113,55,0.2827,1,2,0,158.164
113,55,0.2827,1,2,0,158.164
113,48,0.2827,1,2,0,158.164
113,43,0.7854,1,1,0,569.391
113,41,0.7854,1,1,0,569.391
113,43,0.7854,1,1,0,569.391
113,43,0.7854,1,1,0,569.391
113,42,0.7854,1,1,0,569.391
113,43,0.7854,1,1,0,569.391
113,38,0.7854,1,1,0,569.391
113,45,0.7854,1,1,0,569.391
113,45,0.7854,1,1,0,569.391
113,45,0.7854,1,1,0,569.391
113,45,0.7854,1,1,0,569.391
113,42,0.7854,1,1,0,569.391
113,39,0.7854,1,1,0,569.391
113,42,0.7854,1,1,0,569.391
113,58,0.0707,1,1,0,632.657
114,48,0.7854,1,1,0,569.391
114,53,0.3848,1,1,0,116.202
114,57,0.2827,1,1,0,158.164
114,57,0.2827,1,1,0,158.164
114,54,0.2827,1,1,0,158.164
114,64,0.785,1,1,1,570.041
114,63,0.785,1,1,1,570.031
114,64,0.785,1,1,1,570.041
114,63,0.785,1,1,1,570.031
114,57,0.7854,1,1,0,569.391
114,64,0.785,1,1,1,570.041
114,62,0.785,1,1,1,570.021
114,64,0.785,1,1,1,570.041
114,49,0.2827,1,1,0,158.164
114,49,0.2827,1,1,0,158.164
114,46,0.2827,1,1,0,158.164
114,52,0.2827,1,1,0,158.164
114,49,0.2827,1,1,0,158.164
114,50,0.2827,1,1,0,158.164
114,49,0.2827,1,1,0,158.164
114,54,0.2827,1,2,0,158.164
114,55,0.2827,1,2,0,158.164
114,55,0.2827,1,2,0,158.164
114,55,0.2827,1,2,0,158.164
114,54,0.2827,1,2,0,158.164
114,43,0.7854,1,1,0,569.391
114,42,0.7854,1,1,0,569.391
114,43,0.7854,1,1,0,569.391
114,43,0.7854,1,1,0,569.391
114,38,0.7854,1,1,0,569.391
114,43,0.7854,1,1,0,569.391
114,42,0.7854,1,1,0,569.391
114,43,0.7854,1,1,0,569.391
114,37,0.7854,1,1,0,569.391
114,44,0.7854,1,1,0,569.391
114,43,0.7854,1,1,0,569.391
114,45,0.7854,1,1,0,569.391
114,42,0.7854,1,1,0,569.391
114,37,0.7854,1,1,0,569.391
114,57,0.0707,1,1,0,632.657
115,43,1.131,1,1,0,395.411
115,37,1.131,1,1,0,395.411
115,44,1.131,1,1,0,395.411
115,45,1.131,1,1,0,395.411
115,45,1.131,1,1,0,395.411
115,38,1.131,1,1,0,395.411
115,42,1.131,1,1,0,395.411
115,43,1.131,1,1,0,395.411
115,42,1.131,1,1,0,395.411
115,39,1.131,1,1,0,395.411
115,42,1.131,1,1,0,395.411
115,43,1.131,1,1,0,395.411
115,43,1.131,1,1,0,395.411
115,43,1.131,1,1,0,395.411
115,42,1.131,1,1,0,395.411
115,45,1.131,1,1,0,395.411
115,44,1.131,1,1,0,395.411
115,44,1.131,1,1,0,395.411
115,41,1.131,1,1,0,395.411
115,42,1.131,1,1,0,395.411
115,43,1.131,2,1,0,397.205
115,38,1.131,2,1,0,397.205
115,42,1.131,2,1,0,397.205
115,43,1.131,2,1,0,397.205
115,37,1.131,2,1,0,397.205
115,44,1.131,2,1,0,397.205
115,42,1.131,2,1,0,397.205
115,41,1.131,2,1,0,397.205
115,42,1.131,2,1,0,397.205
115,42,1.131,2,1,0,397.205
115,44,1.131,2,1,0,397.205
115,42,1.131,2,1,0,397.205
115,42,1.131,2,1,0,397.205
115,43,1.131,2,1,0,397.205
115,43,1.131,2,1,0,397.205
115,44,1.131,2,1,0,397.205
115,42,1.131,2,1,0,397.205
115,43,1.131,2,1,0,397.205
115,43,1.131,2,1,0,397.205
115,42,1.131,2,1,0,397.205
115,42,1.131,3,1,0,399
115,43,1.131,3,1,0,399
115,43,1.131,3,1,0,399
115,41,1.131,3,1,0,399
115,41,1.131,3,1,0,399
115,38,1.131,3,1,0,399
115,41,1.131,3,1,0,399
115,38,1.131,3,1,0,399
115,43,1.131,3,1,0,399
115,42,1.131,3,1,0,399
115,39,1.131,3,1,0,399
115,38,1.131,3,1,0,399
115,39,1.131,3,1,0,399
115,41,1.131,3,1,0,399
115,41,1.131,3,1,0,399
115,41,1.131,3,1,0,399
115,39,1.131,3,1,0,399
115,39,1.131,3,1,0,399
115,42,1.131,3,1,0,399
115,41,1.131,3,1,0,399
115,41,1.131,4,1,0,400.794
115,38,1.131,4,1,0,400.794
115,41,1.131,4,1,0,400.794
115,41,1.131,4,1,0,400.794
115,41,1.131,4,1,0,400.794
115,41,1.131,4,1,0,400.794
115,42,1.131,4,1,0,400.794
115,41,1.131,4,1,0,400.794
115,39,1.131,4,1,0,400.794
115,41,1.131,4,1,0,400.794
115,41,1.131,4,1,0,400.794
115,42,1.131,4,1,0,400.794
115,43,1.131,4,1,0,400.794
115,42,1.131,4,1,0,400.794
115,42,1.131,4,1,0,400.794
115,41,1.131,4,1,0,400.794
115,42,1.131,4,1,0,400.794
115,42,1.131,4,1,0,400.794
115,38,1.131,4,1,0,400.794
115,41,1.131,4,1,0,400.794
115,41,1.131,5,1,0,402.589
115,42,1.131,5,1,0,402.589
115,43,1.131,5,1,0,402.589
115,39,1.131,5,1,0,402.589
115,41,1.131,5,1,0,402.589
115,43,1.131,5,1,0,402.589
115,38,1.131,5,1,0,402.589
115,43,1.131,5,1,0,402.589
115,39,1.131,5,1,0,402.589
115,42,1.131,5,1,0,402.589
115,42,1.131,5,1,0,402.589
115,38,1.131,5,1,0,402.589
115,41,1.131,5,1,0,402.589
115,41,1.131,5,1,0,402.589
115,41,1.131,5,1,0,402.589
115,41,1.131,5,1,0,402.589
115,41,1.131,5,1,0,402.589
115,43,1.131,5,1,0,402.589
115,41,1.131,5,1,0,402.589
115,42,1.131,5,1,0,402.589
115,47,0.7854,1,1,0,569.391
115,52,0.3848,1,1,0,116.202
115,51,0.2827,1,1,0,158.164
115,57,0.2827,1,1,0,158.164
115,53,0.2827,1,1,0,158.164
115,62,0.785,1,1,1,570.021
115,62,0.785,1,1,1,570.021
115,66,0.785,1,1,1,570.062
115,64,0.785,1,1,1,570.041
115,63,0.785,1,1,1,570.031
115,64,0.785,1,1,1,570.041
115,65,0.785,1,1,1,570.051
115,63,0.785,1,1,1,570.031
115,43,0.2827,1,1,0,158.164
115,49,0.2827,1,1,0,158.164
115,45,0.2827,1,1,0,158.164
115,50,0.2827,1,1,0,158.164
115,50,0.2827,1,1,0,158.164
115,50,0.2827,1,1,0,158.164
115,51,0.2827,1,1,0,158.164
115,55,0.2827,1,2,0,158.164
115,54,0.2827,1,2,0,158.164
115,53,0.2827,1,2,0,158.164
115,55,0.2827,1,2,0,158.164
115,54,0.2827,1,2,0,158.164
115,42,0.7854,1,1,0,569.391
115,41,0.7854,1,1,0,569.391
115,45,0.7854,1,1,0,569.391
115,44,0.7854,1,1,0,569.391
115,42,0.7854,1,1,0,569.391
115,43,0.7854,1,1,0,569.391
115,44,0.7854,1,1,0,569.391
115,43,0.7854,1,1,0,569.391
115,41,0.7854,1,1,0,569.391
115,44,0.7854,1,1,0,569.391
115,41,0.7854,1,1,0,569.391
115,37,0.7854,1,1,0,569.391
115,43,0.7854,1,1,0,569.391
115,43,0.7854,1,1,0,569.391
115,51,0.0707,1,1,0,632.657
116,50,0.7854,1,1,0,569.391
116,55,0.3848,1,1,0,116.202
116,59,0.2827,1,1,0,158.164
116,54,0.2827,1,1,0,158.164
116,51,0.2827,1,1,0,158.164
116,66,0.785,1,1,1,570.062
116,61,0.7854,1,1,0,569.391
116,61,0.7854,1,1,0,569.391
116,63,0.785,1,1,1,570.031
116,57,0.7854,1,1,0,569.391
116,64,0.785,1,1,1,570.041
116,64,0.785,1,1,1,570.041
116,62,0.785,1,1,1,570.021
116,51,0.2827,1,1,0,158.164
116,46,0.2827,1,1,0,158.164
116,43,0.2827,1,1,0,158.164
116,51,0.2827,1,1,0,158.164
116,50,0.2827,1,1,0,158.164
116,44,0.2827,1,1,0,158.164
116,49,0.2827,1,1,0,158.164
116,55,0.2827,1,2,0,158.164
116,48,0.2827,1,2,0,158.164
116,48,0.2827,1,2,0,158.164
116,55,0.2827,1,2,0,158.164
116,51,0.2827,1,2,0,158.164
116,45,0.7854,1,1,0,569.391
116,41,0.7854,1,1,0,569.391
116,41,0.7854,1,1,0,569.391
116,43,0.7854,1,1,0,569.391
116,38,0.7854,1,1,0,569.391
116,43,0.7854,1,1,0,569.391
116,44,0.7854,1,1,0,569.391
116,41,0.7854,1,1,0,569.391
116,43,0.7854,1,1,0,569.391
116,42,0.7854,1,1,0,569.391
116,42,0.7854,1,1,0,569.391
116,39,0.7854,1,1,0,569.391
116,44,0.7854,1,1,0,569.391
116,42,0.7854,1,1,0,569.391
116,59,0.0707,1,1,0,632.657
117,49,0.7854,1,1,0,569.391
117,54,0.3848,1,1,0,116.202
117,52,0.2827,1,1,0,158.164
117,59,0.2827,1,1,0,158.164
117,58,0.2827,1,1,0,158.164
117,64,0.785,1,1,1,570.041
117,58,0.7854,1,1,0,569.391
117,66,0.785,1,1,1,570.062
117,63,0.785,1,1,1,570.031
117,63,0.785,1,1,1,570.031
117,62,0.785,1,1,1,570.021
117,65,0.785,1,1,1,570.051
117,57,0.7854,1,1,0,569.391
117,44,0.2827,1,1,0,158.164
117,51,0.2827,1,1,0,158.164
117,50,0.2827,1,1,0,158.164
117,51,0.2827,1,1,0,158.164
117,49,0.2827,1,1,0,158.164
117,49,0.2827,1,1,0,158.164
117,50,0.2827,1,1,0,158.164
117,54,0.2827,1,2,0,158.164
117,57,0.2827,1,2,0,158.164
117,55,0.2827,1,2,0,158.164
117,56,0.2827,1,2,0,158.164
117,53,0.2827,1,2,0,158.164
117,44,0.7854,1,1,0,569.391
117,39,0.7854,1,1,0,569.391
117,45,0.7854,1,1,0,569.391
117,43,0.7854,1,1,0,569.391
117,43,0.7854,1,1,0,569.391
117,42,0.7854,1,1,0,569.391
117,44,0.7854,1,1,0,569.391
117,38,0.7854,1,1,0,569.391
117,43,0.7854,1,1,0,569.391
117,43,0.7854,1,1,0,569.391
117,43,0.7854,1,1,0,569.391
117,42,0.7854,1,1,0,569.391
117,39,0.7854,1,1,0,569.391
117,45,0.7854,1,1,0,569.391
117,52,0.0707,1,1,0,632.657
118,49,0.7854,1,1,0,569.391
118,54,0.3848,1,1,0,116.202
118,58,0.2827,1,1,0,158.164
118,58,0.2827,1,1,0,158.164
118,58,0.2827,1,1,0,158.164
118,65,0.785,1,1,1,570.051
118,62,0.785,1,1,1,570.021
118,56,0.7854,1,1,0,569.391
118,65,0.785,1,1,1,570.051
118,64,0.785,1,1,1,570.041
118,62,0.785,1,1,1,570.021
118,65,0.785,1,1,1,570.051
118,61,0.7854,1,1,0,569.391
118,50,0.2827,1,1,0,158.164
118,50,0.2827,1,1,0,158.164
118,50,0.2827,1,1,0,158.164
118,52,0.2827,1,1,0,158.164
118,48,0.2827,1,1,0,158.164
118,49,0.2827,1,1,0,158.164
118,49,0.2827,1,1,0,158.164
118,56,0.2827,1,2,0,158.164
118,49,0.2827,1,2,0,158.164
118,56,0.2827,1,2,0,158.164
118,53,0.2827,1,2,0,158.164
118,55,0.2827,1,2,0,158.164
118,44,0.7854,1,1,0,569.391
118,41,0.7854,1,1,0,569.391
118,38,0.7854,1,1,0,569.391
118,44,0.7854,1,1,0,569.391
118,43,0.7854,1,1,0,569.391
118,42,0.7854,1,1,0,569.391
118,44,0.7854,1,1,0,569.391
118,41,0.7854,1,1,0,569.391
118,44,0.7854,1,1,0,569.391
118,39,0.7854,1,1,0,569.391
118,45,0.7854,1,1,0,569.391
118,43,0.7854,1,1,0,569.391
118,43,0.7854,1,1,0,569.391
118,44,0.7854,1,1,0,569.391
118,58,0.0707,1,1,0,632.657
119,46,0.7854,1,1,0,569.391
119,51,0.3848,1,1,0,116.202
119,57,0.2827,1,1,0,158.164
119,57,0.2827,1,1,0,158.164
119,56,0.2827,1,1,0,158.164
119,61,0.7854,1,1,0,569.391
119,58,0.7854,1,1,0,569.391
119,62,0.785,1,1,1,570.021
119,62,0.785,1,1,1,570.021
119,63,0.785,1,1,1,570.031
119,55,0.7854,1,1,0,569.391
119,63,0.785,1,1,1,570.031
119,58,0.7854,1,1,0,569.391
119,49,0.2827,1,1,0,158.164
119,49,0.2827,1,1,0,158.164
119,48,0.2827,1,1,0,158.164
119,48,0.2827,1,1,0,158.164
119,49,0.2827,1,1,0,158.164
119,49,0.2827,1,1,0,158.164
119,50,0.2827,1,1,0,158.164
119,54,0.2827,1,2,0,158.164
119,56,0.2827,1,2,0,158.164
119,56,0.2827,1,2,0,158.164
119,49,0.2827,1,2,0,158.164
