SPEED,Cross_Section,Layer,SHAPE,YIELD,ERVALUE ORIGINAL,ER PREDICTED,VARIATION %
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,5,2,0,579.728,579.728,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,1,3,0,569.391,569.391,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,2,3,0,571.976,571.976,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,3,3,0,574.56,574.56,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,4,3,0,577.144,577.144,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,785.4,5,3,0,579.728,579.728,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.5,1,1,1,116.307,118.007,1.461648912
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.5,1,1,1,116.307,118.007,1.461648912
250,384.8,1,1,0,116.202,116.202,0
250,384.8,1,1,0,116.202,116.202,0
250,384.5,1,1,1,116.307,118.007,1.461648912
250,384.8,1,1,0,116.202,116.202,0
250,384.5,1,1,1,116.307,118.007,1.461648912
250,384.5,2,1,1,116.835,118.535,1.455043437
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.5,2,1,1,116.835,118.535,1.455043437
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,2,1,0,116.73,116.73,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.8,3,1,0,117.257,117.257,0
250,384.5,3,1,1,117.363,119.063,1.448497397
250,384.8,3,1,0,117.257,117.257,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.5,4,1,1,117.89,119.59,1.442022224
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.5,4,1,1,117.89,119.59,1.442022224
250,384.8,4,1,0,117.784,117.784,0
250,384.5,4,1,1,117.89,119.59,1.442022224
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,4,1,0,117.784,117.784,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.5,5,1,1,118.418,120.118,1.435592562
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,5,1,0,118.312,118.312,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,1,2,0,116.202,116.202,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,2,2,0,116.73,116.73,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,3,2,0,117.257,117.257,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,4,2,0,117.784,117.784,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,5,2,0,118.312,118.312,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,1,3,0,116.202,116.202,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,2,3,0,116.73,116.73,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,3,3,0,117.257,117.257,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,4,3,0,117.784,117.784,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,384.8,5,3,0,118.312,118.312,0
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196,1,1,1,228.163,229.663,0.657424736
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196,1,1,1,228.163,229.663,0.657424736
250,196.4,1,1,0,227.757,227.757,0
250,196,1,1,1,228.163,229.663,0.657424736
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196,1,1,1,228.163,229.663,0.657424736
250,196.4,1,1,0,227.757,227.757,0
250,196.4,1,1,0,227.757,227.757,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196,2,1,1,229.199,230.699,0.654453117
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,2,1,0,228.79,228.79,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196,3,1,1,230.234,231.734,0.651511071
250,196.4,3,1,0,229.824,229.824,0
250,196.4,3,1,0,229.824,229.824,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196,4,1,1,231.27,232.77,0.648592554
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,4,1,0,230.858,230.858,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,5,1,0,231.891,231.891,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,1,2,0,227.757,227.757,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,2,2,0,228.79,228.79,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,3,2,0,229.824,229.824,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,4,2,0,230.858,230.858,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,196.4,5,2,0,231.891,231.891,0
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.3,1,1,1,890.305,895.305,0.561605293
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.3,1,1,1,890.305,895.305,0.561605293
250,502.7,1,1,0,889.674,889.674,0
250,502.3,1,1,1,890.305,895.305,0.561605293
250,502.7,1,1,0,889.674,889.674,0
250,502.7,1,1,0,889.674,889.674,0
250,502.3,1,1,1,890.305,895.305,0.561605293
